,u,v,Distance_miles,TimeToCross_minutes,edge_id,lon_u,lat_u,isHighPriority_u,lon_v,lat_v,isHighPriority_v,heading_u,heading_v
6609,IA160854600,IA160787513,0.299372106946735,0,6609,-93.639486,41.5847319,0,-93.6411965,41.5844547,0,0.5647015156994003,0.5662521749422339
6610,IA160854600,IA160963750,0.2652771241178356,0,6610,-93.639486,41.5847319,0,-93.6400724,41.5858125,0,0.5647015156994003,0.5659259539024794
6611,IA160855254,IA160855348,4.910864313841086,5,6611,-93.5583493,41.5914884,0,-93.5872306,41.5913332,0,0.4700462746862302,0.5066172963098873
6612,IA160855254,IA160855299,3.18340762073558,3,6612,-93.5583493,41.5914884,0,-93.5396779,41.5906509,0,0.4700462746862302,0.44819362885044034
6613,IA160855254,IA160886086,0.4697520379372479,0,6613,-93.5583493,41.5914884,0,-93.5583598,41.5935628,0,0.4700462746862302,0.4693940395888406
6614,IA160855254,IA160935836,1.6527202729556345,1,6614,-93.5583493,41.5914884,0,-93.55834,41.58419,0,0.4700462746862302,0.4721652237362949
6615,IA160855299,IA160913590,2.804489165653445,3,6615,-93.5396779,41.5906509,0,-93.5333707,41.6005943,0,0.44819362885044034,0.43487940426576943
6616,IA160855299,IA160849166,3.3603485310798176,4,6616,-93.5396779,41.5906509,0,-93.520184,41.590018,0,0.44819362885044034,0.42754313222482954
6617,IA160855299,IA160855254,3.18340762073558,3,6617,-93.5396779,41.5906509,0,-93.5583493,41.5914884,0,0.44819362885044034,0.4700462746862302
6618,IA160855348,IA160882394,0.4449573079625751,0,6618,-93.5872306,41.5913332,0,-93.5872589,41.5932964,0,0.5066172963098873,0.5067961449621194
6619,IA160855348,IA160791985,0.359734800066343,0,6619,-93.5872306,41.5913332,0,-93.5871818,41.5897456,0,0.5066172963098873,0.5064455826979298
6620,IA160855348,IA160855254,4.910864313841085,5,6620,-93.5872306,41.5913332,0,-93.5583493,41.5914884,0,0.5066172963098873,0.4700462746862302
6621,IA160855348,IA160805030,0.6316916881728731,0,6621,-93.5872306,41.5913332,0,-93.5900473,41.5897503,0,0.5066172963098873,0.5100344545625124
6622,IA160857643,IA3111010422,1.220716786848778,1,6622,-93.774394,41.535817,0,-93.7733056,41.541056,0,0.6225059927039798,0.6249034466847679
6623,IA160857643,IA1486253902,2.535719587170901,3,6623,-93.774394,41.535817,0,-93.7760012,41.5469492,0,0.6225059927039798,0.6293514930671631
6624,IA160857707,IA160749486,1.525207697470939,1,6624,-93.7772041,41.5913954,0,-93.7768155,41.5923166,0,0.6597249594018224,0.6602967794433892
6625,IA160857707,IA160725958,0.5762171699516556,0,6625,-93.7772041,41.5913954,0,-93.7770852,41.5939384,0,0.6597249594018224,0.6616665956535687
6626,IA160858900,IA542000592,4.980103737287149,5,6626,-93.7777433,41.5861106,0,-93.7769974,41.5641274,0,0.6559029489870507,0.6402723435572562
6627,IA160858942,IA160774677,1.0659650400913132,1,6627,-93.7747263,41.5359867,0,-93.774006,41.531311,0,0.6227342880980483,0.6199757432459089
6628,IA160859890,IA160872196,0.4302365628661218,0,6628,-93.5948131,41.590024,0,-93.5945227,41.591826,0,0.5160244540938204,0.5159642837079699
6629,IA160859915,IA4343826052,0.1973393648796904,0,6629,-93.600495,41.601539,0,-93.6005257,41.6006752,0,0.526213690631879,0.5259912391468485
6630,IA160859915,IA160868106,1.400140385759589,1,6630,-93.600495,41.601539,0,-93.600537,41.607722,0,0.526213690631879,0.5283413986329549
6631,IA160859920,IA4343826053,0.0217615560931683,0,6631,-93.600375,41.600579,0,-93.600375,41.6006751,0,0.5257539916063859,0.5257829513093695
6632,IA160859920,IA160913294,0.2822044420956748,0,6632,-93.600375,41.600579,0,-93.5987576,41.6008252,0,0.5257539916063859,0.5235838887275379
6633,IA160861652,IA160777363,0.0953567505488734,0,6633,-93.6430544,41.6083814,0,-93.6434982,41.6086388,0,0.5859012710991479,0.5866492077988984
6634,IA160861652,IA160777360,0.0879589837944903,0,6634,-93.6430544,41.6083814,0,-93.6427922,41.6086285,0,0.5859012710991479,0.5858267555422204
6635,IA160861700,IA160820826,6.250476824770068,7,6635,-93.415974,41.57257,0,-93.443198,41.580022,0,0.36665681650367077,0.3754392445217239
6636,IA160862940,IA160728859,0.956433922759773,1,6636,-93.6246545,41.5952531,0,-93.6190623,41.5955869,0,0.5545602043442579,0.5480195151760424
6637,IA160862940,IA588097867,0.2176841584420585,0,6637,-93.6246545,41.5952531,0,-93.6246537,41.5962144,0,0.5545602043442579,0.5551062180369174
6638,IA160862940,IA5928651929,0.0767160515705074,0,6638,-93.6246545,41.5952531,0,-93.6246368,41.5949147,0,0.5545602043442579,0.554349262814496
6639,IA160864584,IA160864588,0.0460127910706315,0,6639,-93.6180485,41.5823706,1,-93.6179738,41.5821753,0,0.5410186376496061,0.5408626325231907
6640,IA160864584,IA160884832,0.7546218590954044,0,6640,-93.6180485,41.5823706,1,-93.6192115,41.5855863,0,0.5410186376496061,0.5435885808607182
6641,IA160864584,IA435998080,0.2187684332064989,0,6641,-93.6180485,41.5823706,1,-93.6193322,41.5823266,0,0.5410186376496061,0.5423967899511565
6642,IA160864588,IA160864584,0.0460127910706315,0,6642,-93.6179738,41.5821753,0,-93.6180485,41.5823706,1,0.5408626325231907,0.5410186376496061
6643,IA160864588,IA160867844,1.843999497772732,2,6643,-93.6179738,41.5821753,0,-93.6072132,41.5827046,0,0.5408626325231907,0.5290927185576845
6644,IA160865389,IA390040458,0.3604657037852667,0,6644,-93.5806973,41.6005855,0,-93.582818,41.6005786,0,0.49808844332028723,0.5010944688492093
6645,IA160865389,IA160848673,0.7239627301016992,0,6645,-93.5806973,41.6005855,0,-93.5812612,41.6036891,0,0.49808844332028723,0.4988450952822199
6646,IA160865389,IA160718618,0.0337565878537683,0,6646,-93.5806973,41.6005855,0,-93.5807411,41.6004401,0,0.49808844332028723,0.49815371689294513
6647,IA160865729,IA588086980,0.5783965769309333,0,6647,-93.6331126,41.5934703,0,-93.6353081,41.595421,0,0.5632039068007797,0.5669022326625214
6648,IA160865734,IA160865773,0.0382244747751702,0,6648,-93.6321699,41.5927117,0,-93.6321695,41.5925429,0,0.5616901143272339,0.5615875901851496
6649,IA160865734,IA9586304568,0.1143895625319797,0,6649,-93.6321699,41.5927117,0,-93.6326438,41.59307,0,0.5616901143272339,0.5624353024922566
6650,IA160865764,IA160865773,0.2846919938337794,0,6650,-93.633324,41.5934507,0,-93.6321695,41.5925429,0,0.5634265759889197,0.5615875901851496
6651,IA160865773,IA160865734,0.0382244747751702,0,6651,-93.6321695,41.5925429,0,-93.6321699,41.5927117,0,0.5615875901851496,0.5616901143272339
6652,IA160865773,IA7353987139,0.1002500080202224,0,6652,-93.6321695,41.5925429,0,-93.6321667,41.5921002,0,0.5615875901851496,0.5613182964801654
6653,IA160865773,IA550409081,0.4801740619159046,0,6653,-93.6321695,41.5925429,0,-93.629926,41.5912638,0,0.5615875901851496,0.5583436034509651
6654,IA160865780,IA160865734,0.3334649777885606,0,6654,-93.630569,41.5918621,0,-93.6321699,41.5927117,0,0.5594041506419148,0.5616901143272339
6655,IA160866236,IA1509363927,5.690434950732938,6,6655,-93.5775136,41.5189754,0,-93.5440905,41.5184231,0,0.49673842289124,0.47303272084196374
6656,IA160866236,IA160802932,1.6400520942370649,1,6656,-93.5775136,41.5189754,0,-93.5774514,41.5262176,0,0.49673842289124,0.49654286802984543
6657,IA160866236,IA11659040865,1.2209000862187422,1,6657,-93.5775136,41.5189754,0,-93.5776497,41.5135916,0,0.49673842289124,0.496935693246611
6658,IA160866251,IA1118312123,5.664076729659609,6,6658,-93.5773582,41.5298725,0,-93.5440858,41.5292899,0,0.4963896442599328,0.47118602463241405
6659,IA160866251,IA160866270,1.671301362239441,2,6659,-93.5773582,41.5298725,0,-93.5783186,41.5371201,1,0.4963896442599328,0.4969883833852201
6660,IA160866251,IA160802932,0.8280650187148864,0,6660,-93.5773582,41.5298725,0,-93.5774514,41.5262176,0,0.4963896442599328,0.49654286802984543
6661,IA160866270,IA4730061340,0.0261512646681395,0,6661,-93.5783186,41.5371201,1,-93.5784723,41.5371196,0,0.4969883833852201,0.4971125550788017
6662,IA160866270,IA160941012,4.998742299210561,5,6662,-93.5783186,41.5371201,1,-93.5489465,41.536703,0,0.4969883833852201,0.473572561498397
6663,IA160866270,IA160866285,1.1143641097700014,1,6663,-93.5783186,41.5371201,1,-93.5821718,41.5410787,0,0.4969883833852201,0.500104584780579
6664,IA160866285,IA4730061347,0.0250959576555969,0,6664,-93.5821718,41.5410787,0,-93.58229,41.5410124,0,0.500104584780579,0.5002026378433675
6665,IA160866285,IA542892832,0.2484488019584109,0,6665,-93.5821718,41.5410787,0,-93.5831349,41.5418983,0,0.500104584780579,0.5009094629815248
6666,IA160866291,IA2033352423,0.7218987657254488,0,6666,-93.585948,41.544635,0,-93.5833602,41.5421211,0,0.5033218243671761,0.5010993176018186
6667,IA160866291,IA160731748,1.35553562845878,1,6667,-93.585948,41.544635,0,-93.5917082,41.5483507,0,0.5033218243671761,0.508442611151444
6668,IA160866361,IA160879528,3.0510282911731497,3,6668,-93.5952486,41.5517048,0,-93.577511,41.550592,0,0.5118161295766767,0.495968546151151
6669,IA160866361,IA160731748,0.976221737362553,1,6669,-93.5952486,41.5517048,0,-93.5917082,41.5483507,0,0.5118161295766767,0.508442611151444
6670,IA160866361,IA6063610881,0.3171506048417314,0,6670,-93.5952486,41.5517048,0,-93.5963128,41.5528547,0,0.5118161295766767,0.5128753955397424
6671,IA160866411,IA160932073,3.665546869670279,4,6671,-93.6135936,41.5697922,0,-93.616125,41.555414,0,0.5322865974394747,0.531033712022633
6672,IA160866411,IA160867897,1.4183179659866334,1,6672,-93.6135936,41.5697922,0,-93.6052926,41.5699436,0,0.5322865974394747,0.5239714836722551
6673,IA160866411,IA542889462,0.3890934334214319,0,6673,-93.6135936,41.5697922,0,-93.6143708,41.5713878,0,0.5322865974394747,0.5335114585475974
6674,IA160866411,IA160766853,2.5815041909352874,3,6674,-93.6135936,41.5697922,0,-93.6057544,41.560106,0,0.5322865974394747,0.5225382922621967
6675,IA160866459,IA542890412,0.8786349822379967,1,6675,-93.620168,41.573187,0,-93.6154205,41.5723264,0,0.5399059019572666,0.5348459104582594
6676,IA160866459,IA160866466,0.1818331903670452,0,6676,-93.620168,41.573187,0,-93.621216,41.573097,0,0.5399059019572666,0.540924282389202
6677,IA160866466,IA160866504,0.0214490262535128,0,6677,-93.621216,41.573097,0,-93.621181,41.573006,0,0.540924282389202,0.5408574392133616
6678,IA160866466,IA160751600,0.7072269639396441,0,6678,-93.621216,41.573097,0,-93.6244614,41.571219,0,0.540924282389202,0.5434558265766769
6679,IA160866466,IA160916159,1.54111060441296,1,6679,-93.621216,41.573097,0,-93.6236171,41.5796593,0,0.540924282389202,0.5458766132660574
6680,IA160866504,IA160866466,0.0214490262535128,0,6680,-93.621181,41.573006,0,-93.621216,41.573097,0,0.5408574392133616,0.540924282389202
6681,IA160866504,IA160866459,0.1770764572049476,0,6681,-93.621181,41.573006,0,-93.620168,41.573187,0,0.5408574392133616,0.5399059019572666
6682,IA160866895,IA160866899,0.5970189321301222,0,6682,-93.459595,41.551531,0,-93.462292,41.553218,0,0.40395097220975695,0.4046598745827749
6683,IA160866895,IA160940302,19.29112792791656,23,6683,-93.459595,41.551531,0,-93.357948,41.529198,0,0.40395097220975695,0.3687743958478398
6684,IA160866895,IA160855057,14.028555816689362,16,6684,-93.459595,41.551531,0,-93.3771832,41.5509164,0,0.40395097220975695,0.3639904786706855
6685,IA160866899,IA391147210,6.173964887226594,7,6685,-93.462292,41.553218,0,-93.462222,41.580482,0,0.4046598745827749,0.38678773481220396
6686,IA160866899,IA160870031,0.3595199744734884,0,6686,-93.462292,41.553218,0,-93.4622637,41.5516318,0,0.4046598745827749,0.4055288831387349
6687,IA160866899,IA160827204,10.47750374426708,12,6687,-93.462292,41.553218,0,-93.5189495,41.5685704,0,0.4046598745827749,0.43846761840416415
6688,IA160866899,IA160866895,0.5970189321301222,0,6688,-93.462292,41.553218,0,-93.459595,41.551531,0,0.4046598745827749,0.40395097220975695
6689,IA160867844,IA1078053615,0.0461094130160107,0,6689,-93.6072132,41.5827046,0,-93.6072838,41.5829012,0,0.5290927185576845,0.5292276034788954
6690,IA160867844,IA160867845,0.2565639734646236,0,6690,-93.6072132,41.5827046,0,-93.6068252,41.5816097,0,0.5290927185576845,0.5283559951308393
6691,IA160867844,IA2657121436,1.439578703897919,1,6691,-93.6072132,41.5827046,0,-93.5990634,41.5844208,0,0.5290927185576845,0.5201260656248473
6692,IA160867845,IA160790725,1.4389203105412338,1,6692,-93.6068252,41.5816097,0,-93.5986534,41.5832626,0,0.5283559951308393,0.5194240458120408
6693,IA160867845,IA160867844,0.2565639734646236,0,6693,-93.6068252,41.5816097,0,-93.6072132,41.5827046,0,0.5283559951308393,0.5290927185576845
6694,IA160867845,IA160867854,0.4474176657710626,0,6694,-93.6068252,41.5816097,0,-93.6061457,41.5797009,0,0.5283559951308393,0.527102205374036
6695,IA160867845,IA160820380,1.9464447669021503,2,6695,-93.6068252,41.5816097,0,-93.6136109,41.5756569,0,0.5283559951308393,0.5339896543590893
6696,IA160867854,IA160946390,1.438588141515024,1,6696,-93.6061457,41.5797009,0,-93.597959,41.581268,0,0.527102205374036,0.5182635413748983
6697,IA160867854,IA160867897,2.2280106492214213,2,6697,-93.6061457,41.5797009,0,-93.6052926,41.5699436,0,0.527102205374036,0.5239714836722551
6698,IA160867854,IA160867845,0.4474176657710626,0,6698,-93.6061457,41.5797009,0,-93.6068252,41.5816097,0,0.527102205374036,0.5283559951308393
6699,IA160867897,IA6063631095,1.4135852890170209,1,6699,-93.6052926,41.5699436,0,-93.597014,41.569735,0,0.5239714836722551,0.5154752294985029
6700,IA160867897,IA160766853,2.2533280743855806,2,6700,-93.6052926,41.5699436,0,-93.6057544,41.560106,0,0.5239714836722551,0.5225382922621967
6701,IA160867897,IA160866411,1.4183179659866334,1,6701,-93.6052926,41.5699436,0,-93.6135936,41.5697922,0,0.5239714836722551,0.5322865974394747
6702,IA160867897,IA160867854,2.2280106492214213,2,6702,-93.6052926,41.5699436,0,-93.6061457,41.5797009,0,0.5239714836722551,0.527102205374036
6703,IA160868077,IA160805016,0.3479745525018572,0,6703,-93.5972279,41.5912769,0,-93.5968196,41.58978,0,0.5192816198250735,0.5184745517034579
6704,IA160868077,IA160872196,0.4763910766983908,0,6704,-93.5972279,41.5912769,0,-93.5945227,41.591826,0,0.5192816198250735,0.5159642837079699
6705,IA160868077,IA160932644,1.897743246322828,2,6705,-93.5972279,41.5912769,0,-93.6080109,41.5891093,0,0.5192816198250735,0.5319513774302778
6706,IA160868082,IA160868077,0.4987219851036407,0,6706,-93.5979836,41.5934047,0,-93.5972279,41.5912769,0,0.5206977586543812,0.5192816198250735
6707,IA160868082,IA160842600,1.412635267040723,1,6707,-93.5979836,41.5934047,0,-93.6060067,41.5917803,0,0.5206977586543812,0.5303727382712067
6708,IA160868082,IA160872201,0.4745662970145593,0,6708,-93.5979836,41.5934047,0,-93.5952878,41.5939492,0,0.5206977586543812,0.5173293569830874
6709,IA160868097,IA160859920,0.02481614023306,0,6709,-93.600521,41.6005788,0,-93.600375,41.600579,0,0.5259554760784986,0.5257539916063859
6710,IA160868097,IA390034309,0.9391716339594868,1,6710,-93.600521,41.6005788,0,-93.5991248,41.5965677,0,0.5259554760784986,0.5229462413410431
6711,IA160868106,IA160868138,1.6470878130791675,1,6711,-93.600537,41.607722,0,-93.6005545,41.6149956,0,0.5283413986329549,0.531258841829521
6712,IA160868106,IA160859915,1.400140385759589,1,6712,-93.600537,41.607722,0,-93.600495,41.601539,0,0.5283413986329549,0.526213690631879
6713,IA160868106,IA160737588,3.76227542028477,4,6713,-93.600537,41.607722,0,-93.588839,41.614926,0,0.5283413986329549,0.5115902807440461
6714,IA160868106,IA160902403,1.0141082919916904,1,6714,-93.600537,41.607722,0,-93.6065033,41.6076917,0,0.5283413986329549,0.5371813812955627
6715,IA160868138,IA6048036620,1.1371253049334566,1,6715,-93.6005545,41.6149956,0,-93.6005442,41.6200172,0,0.531258841829521,0.5336016056540754
6716,IA160868138,IA160868106,1.6470878130791675,1,6716,-93.6005545,41.6149956,0,-93.600537,41.607722,0,0.531258841829521,0.5283413986329549
6717,IA160868138,IA160939400,1.2893484873735768,1,6717,-93.6005545,41.6149956,0,-93.592969,41.614982,0,0.531258841829521,0.5185997401765082
6718,IA160868440,IA12277794807,0.0609422425093794,0,6718,-93.520197,41.587451,0,-93.5201923,41.5877201,0,0.42922417075029073,0.4290480005088172
6719,IA160868440,IA12277794812,0.0549811785027665,0,6719,-93.520197,41.587451,0,-93.5201743,41.5872088,0,0.42922417075029073,0.4293551778435036
6720,IA160868440,IA12277794804,0.0571990093596693,0,6720,-93.520197,41.587451,0,-93.5199233,41.5875979,0,0.42922417075029073,0.42885702090732775
6721,IA160868440,IA12277794808,0.0529824618618941,0,6721,-93.520197,41.587451,0,-93.5204461,41.5873104,0,0.42922417075029073,0.4295624242328257
6722,IA160869727,IA160869730,1.6359599669306613,1,6722,-93.616093,41.540949,0,-93.6064775,41.5409064,0,0.5279552541964064,0.5201543205612296
6723,IA160869727,IA160882908,1.6429924609526074,1,6723,-93.616093,41.540949,0,-93.62575,41.540962,0,0.5279552541964064,0.5356534896337626
6724,IA160869727,IA160846275,1.6437998293947569,1,6724,-93.616093,41.540949,0,-93.616073,41.53369,0,0.5279552541964064,0.5266231778038415
6725,IA160869727,IA160812557,1.63406754913916,1,6725,-93.616093,41.540949,0,-93.616126,41.548165,0,0.5279552541964064,0.5294264994473296
6726,IA160869730,IA160921119,1.627767439372753,1,6726,-93.6064775,41.5409064,0,-93.5969214,41.5406496,0,0.5201543205612296,0.5122906576861609
6727,IA160869730,IA160869727,1.6359599669306608,1,6727,-93.6064775,41.5409064,0,-93.616093,41.540949,0,0.5201543205612296,0.5279552541964064
6728,IA160869730,IA160873020,1.647057112526799,1,6728,-93.6064775,41.5409064,0,-93.606467,41.533633,0,0.5201543205612296,0.5191865198955643
6729,IA160869730,IA160872985,1.6367062382491395,1,6729,-93.6064775,41.5409064,0,-93.606513,41.548134,0,0.5201543205612296,0.5212380341282086
6730,IA160869755,IA160921119,0.0255692195211325,0,6730,-93.5967716,41.5406405,0,-93.5969214,41.5406496,0,0.5121666059098943,0.5122906576861609
6731,IA160869755,IA6063631077,0.3276753167750196,0,6731,-93.5967716,41.5406405,0,-93.5967805,41.5420875,0,0.5121666059098943,0.5122968256119799
6732,IA160869755,IA4730061347,2.486625192831577,2,6732,-93.5967716,41.5406405,0,-93.58229,41.5410124,0,0.5121666059098943,0.5002026378433675
6733,IA160870031,IA160866899,0.3595199744734885,0,6733,-93.4622637,41.5516318,0,-93.462292,41.553218,0,0.4055288831387349,0.4046598745827749
6734,IA160871292,IA160820826,3.3231978182786777,3,6734,-93.4431969,41.5946973,0,-93.443198,41.580022,0,0.3634474719012672,0.3754392445217239
6735,IA160871292,IA1206817765,0.4847874255535291,0,6735,-93.4431969,41.5946973,0,-93.4431609,41.5968378,0,0.3634474719012672,0.3615327689194518
