,Node,longitude,latitude,isHighPriority
5445,IA12139378008,-93.4482078,41.6441421,False
5446,IA12139378079,-93.4571297,41.6440541,False
5447,IA12139378084,-93.4549254,41.6441805,False
5448,IA12139378094,-93.4521878,41.6442558,False
5449,IA12139378100,-93.4502547,41.6441529,False
5450,IA12160039689,-93.5223,41.6437042,False
5451,IA12160039691,-93.5225946,41.6441057,False
5452,IA12160039692,-93.522276,41.6440412,False
5453,IA12160039700,-93.5224515,41.644332,False
5454,IA12160071602,-93.5225693,41.644276,False
5455,IA12160071616,-93.5224979,41.6440306,False
5456,IA12160071623,-93.5222309,41.6440735,False
5457,IA12160071624,-93.5221984,41.6442325,False
5458,IA12160071628,-93.5222619,41.6442982,False
5459,IA12160071633,-93.5212802,41.6441725,False
5460,IA12160071634,-93.5212814,41.6440918,False
5461,IA12160071635,-93.5217932,41.6441732,False
5462,IA12160071636,-93.5217933,41.6440956,False
5463,IA12249398017,-93.4645759,41.6508824,False
5464,IA12282178499,-93.7632968,41.6882006,False
5465,IA12300641684,-93.5811318,41.7463547,False
5466,IA12416715098,-93.8787679,42.0227702,False
5467,IA12416715100,-93.8784311,42.0230094,False
5468,IA12676485188,-93.8821807,41.6220391,False
5469,IA12676485189,-93.882312,41.621839,False
5470,IA12714078952,-93.4870745,41.6726074,False
5471,IA12852229573,-93.4501973,41.6443994,False
5472,IA12916601429,-93.8149006,41.7611751,False
5473,IA12916601433,-93.8149196,41.7609959,False
5474,IA12916601434,-93.814877,41.7609599,False
5475,IA12916601436,-93.8146294,41.7609553,False
5476,IA12916601437,-93.8145821,41.7609922,False
5477,IA12916601443,-93.8146748,41.7622798,False
5478,IA12916601459,-93.8148332,41.7612107,False
5479,IA12916601460,-93.8146308,41.7611947,False
5480,IA12916601471,-93.8146546,41.759948,False
5481,IA12916601480,-93.8153845,41.7611012,False
5482,IA12916753712,-93.8145774,41.7611508,False
5483,IA12953997287,-93.8467589,41.6150686,False
5484,IA12953997300,-93.8493279,41.6149462,False
5485,IA12956139689,-93.8917854,41.6881035,False
5486,IA12956139695,-93.8914748,41.6882911,False
5487,IA159053999,-93.8446742,42.0637747,False
5488,IA159068182,-93.79583,42.0637064,False
5489,IA159081654,-93.873764,42.066967,False
5490,IA159086973,-93.8930788,42.0593176,False
5491,IA159091748,-93.717929,42.195402,False
5492,IA159092987,-93.795938,42.166452,False
5493,IA159093034,-93.874115,42.166538,False
5494,IA159093049,-93.917084,42.166577,False
5495,IA159093123,-93.941018,42.163193,False
5496,IA159093675,-93.795832,42.07824,False
5497,IA159093721,-93.8446857,42.0782023,False
5498,IA159094417,-93.796016,42.195363,False
5499,IA159094576,-93.795678,42.050274,False
5500,IA159096870,-93.874378,42.195509,False
5501,IA159097068,-93.893206,42.07907,False
5502,IA159097155,-93.89828,42.130303,False
5503,IA159098121,-93.879984,42.059655,False
5504,IA159098135,-93.8800119,42.0637954,False
5505,IA159098158,-93.880145,42.078269,False
5506,IA159099853,-93.902973,42.059347,False
5507,IA159103317,-93.914637,42.059283,False
5508,IA159104050,-93.8155511,42.0636142,False
5509,IA159109554,-93.8930633,42.0492415,False
5510,IA159110456,-93.8737457,42.0655217,True
5511,IA159112407,-93.8189883,42.0636063,False
5512,IA159119856,-93.874,42.130359,False
5513,IA159122733,-93.874969,42.059661,True
5514,IA159123056,-93.875013,42.063789,False
5515,IA159781366,-93.8048765,42.4660013,False
5516,IA159781468,-93.7969888,42.405398,False
5517,IA159781708,-93.560228,42.3978132,False
5518,IA159781712,-93.5601445,42.4266989,False
5519,IA159782812,-93.7282253,42.3902967,False
5520,IA159783216,-93.5729308,42.2383017,False
5521,IA159783409,-93.5724399,42.3983831,False
5522,IA159783415,-93.5703624,42.3935727,False
5523,IA159783461,-93.5686289,42.3983277,False
5524,IA159783660,-93.8264306,42.459871,True
5525,IA159784104,-93.8970141,42.4495309,False
5526,IA159784114,-93.9046222,42.4505787,False
5527,IA159784128,-93.9121883,42.4493147,False
5528,IA159784965,-93.9046057,42.4470752,False
5529,IA159785377,-93.5016281,42.3105736,False
5530,IA159785510,-93.6203274,42.2355013,False
5531,IA159785517,-93.6204907,42.2382701,False
5532,IA159785523,-93.6396701,42.2382886,False
5533,IA159785529,-93.6396566,42.2412107,False
5534,IA159785643,-93.5696022,42.4422596,False
5535,IA159785654,-93.5774688,42.4488797,False
5536,IA159785902,-93.5690931,42.4536134,False
5537,IA159786178,-93.5689966,42.4653226,False
5538,IA159786210,-93.5686943,42.4663244,True
5539,IA159786897,-93.5694105,42.306058,False
5540,IA159787833,-93.7124726,42.4492963,False
5541,IA159787838,-93.7242323,42.4492423,False
5542,IA159788392,-93.5210872,42.4462638,False
5543,IA159789276,-93.9276948,42.2243999,False
5544,IA159789490,-93.7982776,42.4217391,False
5545,IA159789917,-93.6594656,42.3105848,False
5546,IA159789918,-93.659629,42.3250346,False
5547,IA159790427,-93.8158354,42.4665499,False
5548,IA159790587,-93.5019461,42.2237622,True
5549,IA159790589,-93.5018829,42.2382865,False
5550,IA159790596,-93.501739,42.28175,False
5551,IA159790652,-93.8548645,42.3104455,False
5552,IA159790742,-93.835471,42.3836853,False
5553,IA159790755,-93.8354538,42.4126923,False
5554,IA159790876,-93.8214571,42.4598273,False
5555,IA159790893,-93.8214946,42.4675409,False
5556,IA159790895,-93.8214932,42.4684994,True
5557,IA159790899,-93.8214918,42.4694313,False
5558,IA159791454,-93.5814969,42.3104835,False
5559,IA159791681,-93.5692345,42.4487635,False
5560,IA159791953,-93.5814264,42.3685363,False
5561,IA159791971,-93.6399052,42.3684276,False
5562,IA159792039,-93.9234785,42.368578,False
5563,IA159792584,-93.7278939,42.3396549,False
5564,IA159792844,-93.8740164,42.2242796,False
5565,IA159792855,-93.8351423,42.2240863,False
5566,IA159792863,-93.7955777,42.2239855,False
5567,IA159792907,-93.4749087,42.2237382,False
5568,IA159792919,-93.5812759,42.2237779,False
5569,IA159792972,-93.5212348,42.42675,False
5570,IA159792988,-93.6011182,42.4271557,False
5571,IA159793006,-93.472466,42.4270654,False
5572,IA159793026,-93.7574112,42.4272122,False
5573,IA159793038,-93.7183869,42.4270934,False
5574,IA159793043,-93.679657,42.4269926,False
5575,IA159793049,-93.6400915,42.4271873,False
5576,IA159793128,-93.8024266,42.4693161,True
5577,IA159793229,-93.6029934,42.2367037,False
5578,IA159793232,-93.6033028,42.2383031,False
5579,IA159793268,-93.8158298,42.4684526,False
5580,IA159793272,-93.8171028,42.468463,False
5581,IA159793278,-93.826374,42.4685397,False
5582,IA159793598,-93.6794941,42.3834281,False
5583,IA159793774,-93.9045758,42.4418708,False
5584,IA159793812,-93.4820263,42.4375058,False
5585,IA159793846,-93.5210837,42.4411684,False
5586,IA159794209,-93.6241829,42.2382568,False
5587,IA159794234,-93.6356798,42.238285,False
5588,IA159794244,-93.7179096,42.2382852,False
5589,IA159794254,-93.7957439,42.2384745,False
5590,IA159794406,-93.5813152,42.2383021,False
5591,IA159794426,-93.5814271,42.2817656,False
5592,IA159794547,-93.5825955,42.3980682,False
5593,IA159794586,-93.5910322,42.2165114,False
5594,IA159794647,-93.6400011,42.3068671,False
5595,IA159794654,-93.6400298,42.3092755,False
5596,IA159794679,-93.6400148,42.3249338,False
5597,IA159795049,-93.6020454,42.2382953,False
5598,IA159795804,-93.8162573,42.4536593,True
5599,IA159795810,-93.8158554,42.4597783,True
5600,IA159795822,-93.8158327,42.4674817,False
5601,IA159795826,-93.815827,42.4693839,False
5602,IA159795975,-93.7180028,42.3106943,False
5603,IA159795978,-93.7277766,42.3106748,False
5604,IA159795992,-93.7961615,42.3105306,False
5605,IA159795995,-93.8352955,42.3104586,False
5606,IA159796003,-93.8743995,42.3106279,False
5607,IA159796022,-93.9181393,42.3107617,False
5608,IA159796053,-93.5211999,42.3105445,False
5609,IA159796072,-93.4823326,42.3105318,False
5610,IA159796371,-93.9042245,42.4127019,False
5611,IA159796841,-93.8129954,42.4693956,False
5612,IA159796847,-93.817104,42.4693917,False
5613,IA159796853,-93.8263679,42.4694753,False
5614,IA159796857,-93.835354,42.4695565,True
5615,IA159797762,-93.8354357,42.45995,True
5616,IA159797835,-93.7963623,42.3397562,False
5617,IA159798110,-93.640247,42.3835198,False
5618,IA159798158,-93.7953452,42.3874347,False
5619,IA159798617,-93.4823583,42.3980569,False
5620,IA159798631,-93.5213158,42.3979897,False
5621,IA159798646,-93.601104,42.398076,False
5622,IA159798653,-93.6401727,42.398065,False
5623,IA159799629,-93.7958619,42.2673372,False
5624,IA159800163,-93.8352657,42.2674426,False
5625,IA159800166,-93.8742114,42.267597,False
5626,IA159800573,-93.7179253,42.2819021,False
5627,IA159801721,-93.8171017,42.4674949,False
5628,IA159802196,-93.8263802,42.467592,True
5629,IA159825708,-93.4440193,42.3980731,False
5630,IA161037566,-93.5565728,42.132036,False
5631,IA161037568,-93.5548575,42.1297363,False
5632,IA161037581,-93.5529966,42.1273333,False
5633,IA161037591,-93.5528527,42.1232338,False
5634,IA161039086,-93.5560901,42.1109102,False
5635,IA161039103,-93.5573318,42.1081244,False
5636,IA161046116,-93.5702056,42.1617095,False
5637,IA161046130,-93.5688353,42.1661272,False
5638,IA161046150,-93.5705759,42.1714909,False
5639,IA161070974,-93.5687566,42.0778984,False
5640,IA161071649,-93.5704519,42.1611828,False
5641,IA161071669,-93.572596,42.16611,False
5642,IA161071680,-93.5708576,42.1704896,False
5643,IA161072381,-93.5708356,42.1820681,False
5644,IA161072393,-93.572493,42.187754,True
5645,IA161072408,-93.570747,42.1921888,True
5646,IA161075388,-93.6495887,42.0562059,False
5647,IA161092021,-93.5705752,42.1837449,True
5648,IA161092043,-93.568717,42.187787,False
5649,IA161092056,-93.5703994,42.193465,False
5650,IA161092228,-93.5585354,42.1347929,False
5651,IA161092310,-93.5547009,42.1283439,False
5652,IA161118312,-93.582736,42.16602,False
5653,IA161119935,-93.501967,42.16638,True
5654,IA161120208,-93.6205964,42.0560946,False
5655,IA161120210,-93.6207492,42.0560946,False
5656,IA161120224,-93.6303076,42.0559654,False
5657,IA161120228,-93.6313957,42.0558822,False
5658,IA161120270,-93.6382041,42.0563943,False
5659,IA161120304,-93.6303046,42.0558357,False
5660,IA161120326,-93.6207394,42.0559608,False
5661,IA161120327,-93.6205906,42.0559637,False
5662,IA161121615,-93.620466,42.106766,False
5663,IA161121680,-93.6987058,42.1069665,False
5664,IA161121716,-93.659199,42.106913,False
5665,IA161123863,-93.62033,42.195291,False
5666,IA161125120,-93.6986714,42.0707441,False
5667,IA161125128,-93.698665,42.07798,False
5668,IA161125235,-93.698571,42.166541,False
5669,IA161125610,-93.5019939,42.1880874,False
5670,IA161125649,-93.462943,42.188326,False
5671,IA161125687,-93.6204036,42.1873739,False
5672,IA161126585,-93.5910746,42.187105,True
5673,IA161126590,-93.589039,42.187136,True
5674,IA161139228,-93.6205001,42.0512054,False
5675,IA161141096,-93.6524601,42.0562525,False
5676,IA161141180,-93.659369,42.070679,False
5677,IA161156508,-93.6211729,42.0591901,False
5678,IA161156529,-93.620657,42.051203,False
5679,IA161156880,-93.620378,42.1663074,False
5680,IA161159976,-93.6401127,42.0616188,False
5681,IA161183894,-93.620434,42.104587,False
5682,IA161183911,-93.620428,42.110087,False
5683,IA161356101,-93.9318524,42.4505938,False
5684,IA161356471,-93.9318465,42.4508304,True
5685,IA161371613,-93.9318646,42.3686134,False
5686,IA161371688,-93.9318383,42.4418667,False
5687,IA263713721,-93.5698711,42.448669,False
5688,IA263714012,-93.5692587,42.4438314,False
5689,IA263714017,-93.5688111,42.4537783,False
5690,IA263714219,-93.5767977,42.4486584,False
5691,IA263715575,-93.5689251,42.448774,False
5692,IA387123929,-93.5696952,42.3060817,False
5693,IA389161555,-93.9118756,42.4490233,False
5694,IA389161556,-93.8979341,42.4491735,False
5695,IA389161700,-93.7184778,42.4476712,False
5696,IA389161708,-93.7189006,42.4491201,False
5697,IA389161709,-93.7258624,42.4489538,False
5698,IA389161718,-93.7184439,42.4500493,False
5699,IA389161797,-93.6470187,42.448904,False
5700,IA389161803,-93.6402183,42.4473728,False
5701,IA389161809,-93.6336874,42.4488769,False
5702,IA389161810,-93.6473004,42.4491057,False
5703,IA389161815,-93.6402231,42.4506551,False
5704,IA389161821,-93.6333011,42.4491046,False
5705,IA389170073,-93.8160354,42.4510213,False
5706,IA389170600,-93.8156283,42.447167,True
5707,IA389196431,-93.8084115,42.4492465,True
5708,IA389196453,-93.8228456,42.4492404,False
5709,IA389198775,-93.8232603,42.448974,False
5710,IA391175172,-93.8355833,42.4417876,False
5711,IA391188156,-93.893199,42.078211,False
5712,IA391188157,-93.891974,42.078237,False
5713,IA391188176,-93.873737,42.078277,True
5714,IA391210123,-93.4246324,42.3249306,False
5715,IA391210172,-93.4441381,42.324916,False
5716,IA391234156,-93.6398828,42.1062846,False
5717,IA391263703,-93.7282235,42.3834109,False
5718,IA411667875,-93.6400573,42.4695859,False
5719,IA441422005,-93.5706448,42.3931563,False
5720,IA441422009,-93.5703175,42.4031268,False
5721,IA441422010,-93.5705811,42.403321,False
5722,IA555798008,-93.6495884,42.0563229,False
5723,IA555798036,-93.6448767,42.0563741,False
5724,IA568039143,-93.8095759,42.4489824,False
5725,IA599165312,-93.9213399,42.0673008,False
5726,IA599165390,-93.9029917,42.0673379,False
5727,IA1589980529,-93.569782,42.4488794,False
5728,IA1589980572,-93.521072,42.4497688,False
5729,IA1699052037,-93.5710029,42.2337332,False
5730,IA1699052085,-93.5689127,42.2383037,False
5731,IA1699052116,-93.5713096,42.2330549,False
5732,IA1699052141,-93.5704176,42.2429327,False
5733,IA1819704555,-93.5706796,42.2433611,False
5734,IA1982463097,-93.7191708,42.4476743,False
5735,IA1982608639,-93.8446487,42.0565339,False
5736,IA2067994169,-93.8214832,42.4665998,False
5737,IA2067994172,-93.821459,42.4649146,False
5738,IA2666030244,-93.5695984,42.3151278,False
5739,IA3278634895,-93.6399213,42.2817041,False
5740,IA4731082899,-93.7959783,42.2817608,False
5741,IA5714910377,-93.6984043,42.1954094,False
5742,IA7078522017,-93.5692677,42.3151192,False
5743,IA7078522019,-93.5705526,42.3104798,False
5744,IA7078522020,-93.5683204,42.3104847,False
5745,IA7689382786,-93.6404535,42.1067291,False
5746,IA7689382797,-93.6399452,42.1066714,False
5747,IA7689382798,-93.6399104,42.1066306,False
5748,IA7689382802,-93.6396971,42.1065968,False
5749,IA7689382814,-93.6399278,42.1068207,False
5750,IA7689382819,-93.639621,42.1066258,False
5751,IA7689382822,-93.6391299,42.1067232,False
5752,IA7689382828,-93.6395817,42.1067991,False
5753,IA9413407704,-93.7963163,42.3832675,False
5754,IA9893635043,-93.6231555,42.0661805,False
5755,IA10240442724,-93.8211688,42.0524953,False
5756,IA11515218396,-93.8156455,42.04827,False
5757,IA11515218403,-93.8160808,42.0458607,False
5758,IA11515218416,-93.795838,42.0658269,False
5759,IA11515218424,-93.7965134,42.063705,False
5760,IA11515218436,-93.8155641,42.0630676,False
5761,IA11515218451,-93.8233944,42.0529539,False
5762,IA11515218460,-93.8213401,42.051936,False
5763,IA12401102805,-93.7958305,42.0634482,False
5764,IA12401102808,-93.7962719,42.0637055,False
5765,IA158920090,-94.356933,41.200809,False
5766,IA158938044,-94.376055,41.157455,False
5767,IA158944803,-94.260714,41.200397,False
5768,IA159346273,-93.951428,41.146231,False
5769,IA159347361,-93.957107,40.896876,False
5770,IA159359646,-93.94618,41.055738,False
5771,IA159366364,-93.917972,41.149709,False
5772,IA159366387,-93.9179547,41.149094,False
5773,IA159397260,-93.950879,41.037836,False
5774,IA159398758,-93.9180969,41.0773847,False
5775,IA159398840,-93.918161,41.041066,False
5776,IA159399762,-93.994421,41.063235,False
5777,IA159400935,-93.956481,41.03788,False
5778,IA159417215,-93.956288,41.077604,False
5779,IA159422454,-93.975395,41.063624,False
5780,IA159422470,-93.975599,41.063176,False
5781,IA159422623,-93.974798,41.063179,False
5782,IA159423983,-93.956286,41.146222,False
5783,IA159424156,-93.956457,41.063132,False
5784,IA159529567,-93.96663,40.885946,False
5785,IA159533227,-93.957543,40.835347,False
5786,IA159533749,-93.910212,40.73166,False
5787,IA159567285,-93.914708,40.731465,False
5788,IA159571898,-93.966497,40.882808,False
5789,IA159572405,-93.975809,40.796289,False
5790,IA159573953,-93.962415,40.818442,True
5791,IA159578296,-93.919449,40.864568,False
5792,IA159578518,-93.957481,40.821407,False
5793,IA159579286,-93.957422,40.818434,False
5794,IA159587677,-93.9033944,40.8077645,False
5795,IA159589314,-93.975331,40.819672,False
5796,IA160434339,-94.1096,41.156852,False
5797,IA160441916,-94.1847,41.17123,False
5798,IA160468712,-94.10927,41.214624,False
5799,IA160835639,-94.0628648,40.8255053,False
5800,IA160841491,-94.223548,40.840323,False
5801,IA160843267,-94.043464,40.796939,False
5802,IA160850212,-94.2618331,40.8921897,False
5803,IA160850630,-94.06253,40.807659,False
5804,IA160854904,-94.034367,40.82535,False
5805,IA160863114,-94.11007,40.876233,False
5806,IA160876813,-94.062343,40.742889,False
5807,IA160879155,-94.062276,40.796803,False
5808,IA160883054,-94.110773,40.854521,False
5809,IA160888264,-94.338154,40.812327,False
5810,IA160889769,-94.110744,40.840091,False
5811,IA160893050,-94.044511,40.807601,False
5812,IA160893395,-94.223726,40.741296,False
5813,IA160893491,-94.223707,40.854787,False
5814,IA160893535,-94.223991,40.897954,False
5815,IA160895659,-94.37696,40.812504,False
5816,IA160895671,-94.386527,40.812481,False
5817,IA161157475,-94.3851767,41.057344,False
5818,IA161157522,-94.385394,41.071182,True
5819,IA161162156,-94.142276,41.045508,False
5820,IA161162167,-94.142924,41.046112,False
5821,IA161188915,-94.3602628,41.0577959,True
5822,IA161190042,-94.35164,41.056586,False
5823,IA161192741,-94.200447,41.036323,False
5824,IA161195298,-94.3769328,41.0474402,False
5825,IA161196002,-94.3806147,41.0527449,True
5826,IA161196022,-94.3805129,41.0573087,False
5827,IA161196068,-94.351315,41.049646,False
5828,IA161196747,-94.260809,41.157208,False
5829,IA161197217,-94.152695,40.984097,False
5830,IA161199819,-94.197588,41.028431,False
5831,IA161201068,-94.363834,41.049179,True
5832,IA161201088,-94.3638503,41.0573069,True
5833,IA161201576,-94.337222,41.050033,False
5834,IA161202232,-94.050117,41.025847,False
5835,IA161202296,-94.375678,41.057301,False
5836,IA161202318,-94.375806,41.071117,True
5837,IA161202853,-94.356735,41.071031,True
5838,IA161204022,-94.3710936,41.0491448,True
5839,IA161204289,-94.2991,41.070907,False
5840,IA161205040,-94.033471,41.099195,False
5841,IA161205085,-94.033584,41.128092,False
5842,IA161205087,-94.03358,41.128619,False
5843,IA161205352,-94.1975966,41.0275212,False
5844,IA161206708,-94.376143,41.143497,False
5845,IA161207343,-94.158301,41.028496,False
5846,IA161207417,-94.180947,41.02742,False
5847,IA161208230,-94.2614336,40.8982555,False
5848,IA161208433,-94.376269,40.899193,False
5849,IA161210302,-94.152934,41.003323,False
5850,IA161211291,-94.41453,41.143751,False
5851,IA161211383,-94.19524,41.027535,False
5852,IA161212618,-94.147271,41.084857,False
5853,IA161214393,-94.20451,41.084186,False
5854,IA161214469,-94.203931,41.128408,False
5855,IA161215674,-94.3696659,41.05632,False
5856,IA161217446,-94.0810747,41.0273563,False
5857,IA161217518,-94.138231,41.027484,False
5858,IA161217645,-94.1969369,41.0341782,False
5859,IA161217726,-94.242277,41.047913,False
5860,IA161218414,-94.053098,41.128075,False
5861,IA161218442,-94.142584,41.066869,False
5862,IA161220250,-94.034299,41.128104,False
5863,IA161220335,-94.114329,41.128022,False
5864,IA161224897,-94.068736,41.095518,False
5865,IA161224911,-94.06683,41.099133,False
5866,IA161225244,-94.223538,40.948448,False
5867,IA161225928,-94.260505,41.128173,False
5868,IA161225969,-94.261642,41.114738,False
5869,IA161226277,-94.357075,41.114052,False
5870,IA161226447,-94.3669444,41.0572893,True
5871,IA161226451,-94.372631,41.057286,False
5872,IA161226492,-94.394791,41.057407,True
5873,IA161226546,-94.371658,41.051934,False
5874,IA161226851,-94.1971342,41.0339058,False
5875,IA161229530,-94.228488,40.948427,False
5876,IA161230519,-94.372603,41.054932,False
5877,IA161231882,-94.357126,41.143346,False
5878,IA161237584,-94.363882,41.071037,False
5879,IA391175466,-94.337198,41.070924,False
5880,IA391175531,-94.3839585,41.0429093,True
5881,IA391188514,-93.956521,41.04866,False
5882,IA391256160,-94.04365,40.808263,False
5883,IA391256162,-94.043626,40.807421,False
5884,IA391256810,-93.957398,40.817403,False
5885,IA9360753018,-94.3801435,41.0453483,True
5886,IA10571369000,-94.1966682,41.0340114,False
5887,IA10573448697,-94.1992369,41.0355526,False
5888,IA10799417305,-94.372524,41.071098,False
5889,IA10962820378,-94.0810792,41.0276392,False
5890,IA11038400794,-94.0501862,41.0260601,False
5891,IA11038400796,-94.0503781,41.0258455,False
5892,IA11082074927,-93.9183584,41.1493498,False
5893,IA11173117960,-94.3344157,41.0500394,False
5894,IA11173117966,-94.3372201,41.0504249,False
5895,IA11377135230,-94.3376819,41.0500332,False
5896,IA11377135235,-94.3372217,41.0496903,False
5897,IA11377135239,-94.3367227,41.0500341,False
5898,IA11646732968,-94.0815,41.0273527,False
5899,IA31535474,-94.0063601,41.5410256,False
5900,IA31535480,-94.018424,41.539748,False
5901,IA31535502,-94.083153,41.519072,True
5902,IA31535517,-94.117947,41.517759,False
5903,IA31535555,-94.1924976,41.516473,False
5904,IA34987572,-94.199661,41.510691,False
5905,IA34987630,-94.127182,41.517523,False
5906,IA34987704,-94.005775,41.540853,True
5907,IA158870881,-94.241393,41.402738,False
5908,IA158870913,-94.279812,41.402714,False
5909,IA158870928,-94.31808,41.402599,False
5910,IA158870961,-94.375818,41.402765,False
5911,IA158870976,-94.414181,41.40281,False
5912,IA158872894,-94.318515,41.495041,True
5913,IA158872895,-94.31893,41.494717,False
5914,IA158872911,-94.3230313,41.4931039,True
5915,IA158873926,-94.246825,41.493362,False
5916,IA158878670,-94.318516,41.491417,False
5917,IA158878677,-94.318944,41.491323,False
5918,IA158878691,-94.323236,41.492909,False
5919,IA158878739,-94.3137203,41.49291,False
5920,IA158878756,-94.318055,41.49135,False
5921,IA158878810,-94.24609,41.493165,False
5922,IA158879627,-94.456003,41.495814,False
5923,IA158879680,-94.446743,41.495825,False
5924,IA158880413,-94.313759,41.4931,False
5925,IA158880452,-94.31811,41.494742,False
5926,IA158880455,-94.318505,41.494654,False
5927,IA158889599,-94.448284,41.496052,False
5928,IA158889638,-94.456279,41.496049,False
5929,IA158898413,-94.318512,41.490926,True
5930,IA158901242,-94.406111,41.49608,False
5931,IA158904866,-94.4132661,41.496033,False
5932,IA158908841,-94.413279,41.495829,False
5933,IA158909199,-94.405639,41.495877,False
5934,IA158920223,-94.356841,41.258312,False
5935,IA158920273,-94.356856,41.301691,False
5936,IA158920537,-94.279761,41.373795,False
5937,IA158920690,-94.279871,41.460455,False
5938,IA158920731,-94.280127,41.489533,False
5939,IA158925628,-94.433905,41.301782,False
5940,IA158929270,-94.414535,41.301753,False
5941,IA158929352,-94.376061,41.301796,False
5942,IA158929837,-94.318352,41.503684,True
5943,IA158931075,-94.317211,41.314008,False
5944,IA158931130,-94.317984,41.344946,False
5945,IA158931302,-94.318286,41.460551,False
5946,IA158938528,-94.376038,41.34507,False
5947,IA158938779,-94.3757403,41.460537,False
5948,IA158944807,-94.261571,41.20043,False
5949,IA158945468,-94.241705,41.243738,False
5950,IA158948053,-94.260908,41.258164,False
5951,IA158948903,-94.414192,41.460359,False
5952,IA158949862,-94.4145848,41.2584043,False
5953,IA158949924,-94.452543,41.258363,False
5954,IA158959990,-94.4526458,41.34554,False
5955,IA158960029,-94.414293,41.345209,False
5956,IA159439454,-94.123396,41.516624,False
5957,IA159440770,-94.123421,41.518426,False
5958,IA159440841,-94.195069,41.515517,False
5959,IA159443723,-94.075112,41.517988,False
5960,IA159444051,-94.076384,41.518874,False
5961,IA159444361,-94.196235,41.512546,False
5962,IA159445432,-94.196174,41.5154834,False
5963,IA159446680,-94.0787288,41.5208528,False
5964,IA159447058,-93.954318,41.548978,False
5965,IA159448679,-94.012649,41.541552,False
5966,IA159448730,-94.012642,41.5392318,False
5967,IA159450863,-94.012631,41.53561,True
5968,IA159450903,-94.233094,41.564687,False
5969,IA159453577,-94.191543,41.587382,False
5970,IA159454043,-93.951008,41.532145,False
5971,IA159454072,-94.196038,41.590605,True
5972,IA159456619,-93.973897,41.532092,False
5973,IA159460082,-94.012585,41.570326,False
5974,IA159460364,-94.0125307,41.5176,False
5975,IA159463507,-94.233365,41.589374,False
5976,IA159463610,-94.079997,41.5279,False
5977,IA159465218,-94.233033,41.510896,False
5978,IA159465242,-94.232781,41.518137,False
5979,IA159467668,-94.199073,41.604411,False
5980,IA159470638,-94.1960526,41.587351,False
5981,IA159472661,-94.188325,41.647663,False
5982,IA159473166,-94.19558,41.582512,False
5983,IA159475995,-94.196092,41.597319,False
5984,IA159480007,-94.228113,41.518094,False
5985,IA159481548,-93.95558,41.517723,False
5986,IA159483073,-94.151043,41.597095,False
5987,IA159483194,-94.08598,41.600462,False
5988,IA159483205,-94.0706312,41.600627,False
5989,IA159489537,-94.188199,41.629738,False
5990,IA159489539,-94.164154,41.629634,False
5991,IA159489575,-94.08626,41.629528,False
5992,IA159501555,-94.194355,41.53949,False
5993,IA159508880,-93.959569,41.528493,False
5994,IA159512435,-94.146598,41.539278,False
5995,IA159810957,-94.337441,41.626666,False
5996,IA159811744,-94.376037,41.554277,False
5997,IA159814971,-94.299111,41.532623,False
5998,IA159820227,-94.371134,41.597444,False
5999,IA159823925,-94.286463,41.561343,False
6000,IA159830320,-94.322397,41.597293,False
6001,IA159838985,-94.318399,41.601476,False
6002,IA159847761,-94.290086,41.561975,False
6003,IA159850098,-94.251128,41.515076,False
6004,IA160357907,-94.013461,41.344794,True
6005,IA160358179,-94.013107,41.380873,False
6006,IA160358204,-94.016472,41.474327,False
6007,IA160358300,-94.131906,41.49617,False
6008,IA160369639,-94.241536,41.492369,False
6009,IA160369669,-94.236814,41.493463,False
6010,IA160371016,-94.023075,41.326371,False
6011,IA160372542,-94.1273106,41.49613,True
6012,IA160395962,-94.236695,41.493691,False
6013,IA160395988,-94.2415489,41.49471,False
6014,IA160414819,-94.05659,41.330278,False
6015,IA160421368,-94.032647,41.330284,True
6016,IA160422024,-93.906511,41.474575,False
6017,IA160431034,-93.925595,41.474162,False
6018,IA160431312,-94.0419671,41.330274,False
6019,IA160431322,-94.023047,41.330232,True
6020,IA160431324,-94.022987,41.330232,False
6021,IA160431331,-94.018376,41.330222,False
6022,IA160431344,-94.013388,41.330237,False
6023,IA160431818,-94.0133717,41.3344624,True
6024,IA160432623,-93.912535,41.264966,False
6025,IA160433165,-94.071071,41.297222,True
6026,IA160433917,-93.943916,41.225243,False
6027,IA160434084,-93.994123,41.178245,False
6028,IA160434896,-94.1230033,41.4961785,True
6029,IA160435295,-94.184922,41.243642,False
6030,IA160435821,-94.127309,41.420606,False
6031,IA160436085,-94.080022,41.496349,False
6032,IA160437096,-93.918885,41.227211,False
6033,IA160437379,-94.018344,41.326369,False
6034,IA160439458,-94.18459,41.330365,False
6035,IA160439916,-94.127111,41.330204,False
6036,IA160440123,-93.99935,41.214928,False
6037,IA160440545,-93.9141721,41.4249333,False
6038,IA160441159,-93.983849,41.334439,False
6039,IA160443774,-94.051456,41.423964,False
6040,IA160443837,-94.01323,41.423758,False
6041,IA160444550,-94.241448,41.460543,False
6042,IA160444591,-94.185199,41.460388,False
6043,IA160446305,-94.028132,41.3258,True
6044,IA160446389,-94.185066,41.214689,False
6045,IA160448319,-94.033094,41.345001,True
6046,IA160449183,-94.184815,41.258115,False
6047,IA160449359,-94.042161,41.258007,False
